Date,Adj_Close
2018-01-02,87.5104751586914
2018-01-03,87.6019515991211
2018-01-04,87.56037139892578
2018-01-05,87.4522476196289
2018-01-08,87.41069030761719
2018-01-09,86.99484252929688
2018-01-10,86.9698715209961
2018-01-11,87.0280990600586
2018-01-12,86.9698715209961
2018-01-16,87.01143646240234
2018-01-17,86.82019805908203
2018-01-18,86.54570007324219
2018-01-19,86.32115173339844
2018-01-22,86.28783416748047
2018-01-23,86.53739166259766
2018-01-24,86.37106323242188
2018-01-25,86.56233215332031
2018-01-26,86.30455017089844
2018-01-29,86.08827209472656
2018-01-30,85.88871765136719
2018-01-31,85.91361236572266
2018-02-01,85.47049713134766
2018-02-02,85.15391540527344
2018-02-05,85.8536605834961
2018-02-06,85.4787826538086
2018-02-07,85.22885131835938
2018-02-08,85.3038558959961
2018-02-09,85.15391540527344
2018-02-12,85.12890625
2018-02-13,85.2705078125
2018-02-14,84.75404357910156
2018-02-15,84.77899932861328
2018-02-16,84.97897338867188
2018-02-20,84.8873291015625
2018-02-21,84.63737487792969
2018-02-22,84.75404357910156
2018-02-23,85.07891845703125
2018-02-26,85.17889404296875
2018-02-27,84.91228485107422
2018-02-28,85.11225128173828
2018-03-01,85.47853088378906
2018-03-02,85.1614761352539
2018-03-05,85.05303955078125
2018-03-06,85.04467010498047
2018-03-07,85.04467010498047
2018-03-08,85.21988677978516
2018-03-09,85.03632354736328
2018-03-12,85.2365493774414
2018-03-13,85.37837982177734
2018-03-14,85.5452880859375
2018-03-15,85.51189422607422
2018-03-16,85.4117660522461
2018-03-19,85.3283462524414
2018-03-20,85.1614761352539
2018-03-21,85.21988677978516
2018-03-22,85.57027435302734
2018-03-23,85.68708038330078
2018-03-26,85.45348358154297
2018-03-27,85.9374008178711
2018-03-28,85.92070007324219
2018-03-29,86.09591674804688
2018-04-02,86.18366241455078
2018-04-03,85.90791320800781
2018-04-04,85.85775756835938
2018-04-05,85.64039611816406
2018-04-06,86.01651763916016
2018-04-09,86.03321838378906
2018-04-10,85.88285064697266
2018-04-11,85.96640014648438
2018-04-12,85.65718078613281
2018-04-13,85.73236083984375
2018-04-16,85.69058227539062
2018-04-17,85.74073028564453
2018-04-18,85.40640258789062
2018-04-19,85.17242431640625
2018-04-20,84.8882827758789
2018-04-23,84.80467987060547
2018-04-24,84.70440673828125
2018-04-25,84.52052307128906
2018-04-26,84.76290130615234
2018-04-27,84.90493774414062
2018-04-30,84.99690246582031
2018-05-01,84.86380004882812
2018-05-02,84.88052368164062
2018-05-03,85.09822845458984
2018-05-04,85.10655975341797
2018-05-07,85.06470489501953
2018-05-08,84.92237091064453
2018-05-09,84.72978210449219
2018-05-10,84.90562438964844
2018-05-11,84.91403198242188
2018-05-14,84.72978210449219
2018-05-15,84.26090240478516
2018-05-16,84.08501434326172
2018-05-17,84.0348129272461
2018-05-18,84.36137390136719
2018-05-21,84.41995239257812
2018-05-22,84.38652801513672
2018-05-23,84.77163696289062
2018-05-24,84.98936462402344
2018-05-25,85.32434844970703
2018-05-29,86.2453842163086
2018-05-30,85.876953125
2018-05-31,85.83506774902344
2018-06-01,85.5179443359375
2018-06-04,85.2159194946289
2018-06-05,85.43402862548828
2018-06-06,85.09005737304688
2018-06-07,85.4508285522461
2018-06-08,85.33335876464844
2018-06-11,85.24947357177734
2018-06-12,85.19911193847656
2018-06-13,85.09845733642578
2018-06-14,85.36688995361328
2018-06-15,85.43402862548828
2018-06-18,85.4759750366211
2018-06-19,85.70252990722656
2018-06-20,85.4256591796875
2018-06-21,85.65217590332031
2018-06-22,85.66899108886719
2018-06-25,85.78641510009766
2018-06-26,85.82836151123047
