Date,Adj_Close
2018-01-02,24.348220825195312
2018-01-03,24.546236038208008
2018-01-04,24.91058921813965
2018-01-05,25.108606338500977
2018-01-08,25.029399871826172
2018-01-09,25.038114547729492
2018-01-10,25.045238494873047
2018-01-11,25.17989158630371
2018-01-12,25.401670455932617
2018-01-16,25.472957611083984
2018-01-17,25.69473648071289
2018-01-18,25.663055419921875
2018-01-19,25.892751693725586
2018-01-22,25.956119537353516
2018-01-23,25.97196388244629
2018-01-24,26.01948356628418
2018-01-25,25.82146644592285
2018-01-26,26.09868812561035
2018-01-29,25.88087272644043
2018-01-30,25.670978546142578
2018-01-31,25.639291763305664
2018-02-01,25.726421356201172
2018-02-02,25.092763900756836
2018-02-05,23.98386573791504
2018-02-06,24.39495086669922
2018-02-07,24.142282485961914
2018-02-08,23.476943969726562
2018-02-09,23.66703987121582
2018-02-12,23.952186584472656
2018-02-13,23.91258430480957
2018-02-14,24.39574432373047
2018-02-15,24.71257209777832
2018-02-16,24.867023468017578
2018-02-20,24.55336570739746
2018-02-21,24.546236038208008
2018-02-22,24.581087112426758
2018-02-23,24.791776657104492
2018-02-26,24.981874465942383
2018-02-27,24.71653175354004
2018-02-28,24.451187133789062
2018-03-01,23.998918533325195
2018-03-02,24.006834030151367
2018-03-05,24.086835861206055
2018-03-06,24.392574310302734
2018-03-07,24.348220825195312
2018-03-08,24.442472457885742
2018-03-09,24.617523193359375
2018-03-12,24.684850692749023
2018-03-13,24.51851463317871
2018-03-14,24.60405921936035
2018-03-15,24.66504669189453
2018-03-16,24.623855590820312
2018-03-19,24.324453353881836
2018-03-20,24.451187133789062
2018-03-21,24.505834579467773
2018-03-22,24.06307029724121
2018-03-23,23.674959182739258
2018-03-26,24.032978057861328
2018-03-27,23.882482528686523
2018-03-28,23.960105895996094
2018-03-29,24.229408264160156
2018-04-02,23.698720932006836
2018-04-03,23.94426155090332
2018-04-04,23.952186584472656
2018-04-05,24.094755172729492
2018-04-06,23.920503616333008
2018-04-09,24.086835861206055
2018-04-10,24.39574432373047
2018-04-11,24.32604217529297
2018-04-12,24.356136322021484
2018-04-13,24.38782501220703
2018-04-16,24.46702766418457
2018-04-17,24.617523193359375
2018-04-18,24.688810348510742
2018-04-19,24.57792091369629
2018-04-20,24.506633758544922
2018-04-23,24.451187133789062
2018-04-24,24.348220825195312
2018-04-25,24.269012451171875
2018-04-26,24.474950790405273
2018-04-27,24.451187133789062
2018-04-30,24.39574432373047
2018-05-01,24.300697326660156
2018-05-02,24.324453353881836
2018-05-03,24.356136322021484
2018-05-04,24.419504165649414
2018-05-07,24.498716354370117
2018-05-08,24.51455307006836
2018-05-09,24.498716354370117
2018-05-10,24.736331939697266
2018-05-11,24.839305877685547
2018-05-14,24.84722137451172
2018-05-15,24.688810348510742
2018-05-16,24.83138084411621
2018-05-17,24.8076229095459
2018-05-18,24.752174377441406
2018-05-21,24.966032028198242
2018-05-22,24.894746780395508
2018-05-23,24.617523193359375
2018-05-24,24.53831672668457
2018-05-25,24.46702766418457
2018-05-29,23.98386573791504
2018-05-30,24.26108741760254
2018-05-31,24.276931762695312
2018-06-01,24.316537857055664
2018-06-04,24.496337890625
2018-06-05,24.509798049926758
2018-06-06,24.66504669189453
2018-06-07,24.57792091369629
2018-06-08,24.642078399658203
2018-06-11,24.791776657104492
2018-06-12,24.554157257080078
2018-06-13,24.609601974487305
2018-06-14,24.58584213256836
2018-06-15,24.478116989135742
2018-06-18,24.292774200439453
2018-06-19,24.052967071533203
2018-06-20,24.044944763183594
2018-06-21,23.924640655517578
2018-06-22,24.08504867553711
2018-06-25,23.732149124145508
2018-06-26,23.772253036499023
2018-06-27,23.667186737060547
2018-06-28,23.71611213684082
2018-06-29,23.788291931152344
2018-07-02,23.475500106811523
2018-07-03,23.523622512817383
2018-07-05,23.603824615478516
2018-07-06,23.85245704650879
2018-07-09,24.06900405883789
2018-07-10,24.149211883544922
2018-07-11,23.795516967773438
2018-07-12,23.96474266052246
2018-07-13,24.117128372192383
2018-07-16,24.0770263671875
2018-07-17,24.10991096496582
2018-07-18,24.109107971191406
2018-07-19,24.057777404785156
2018-07-20,24.181289672851562
2018-07-23,24.093069076538086
2018-07-24,24.21337127685547
2018-07-25,24.445960998535156
2018-07-26,24.269514083862305
2018-07-27,24.309616088867188
2018-07-30,24.16524887084961
2018-07-31,24.141191482543945
2018-08-01,24.06900405883789
